Time,RPM,Speed,Temp,CO2,Consum,Honk,Gear
1777084748666,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748695,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748724,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748775,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748786,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748818,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748850,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748885,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748912,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748943,1149.3,38.0,85.6,235.0,1.0,0,4
1777084748974,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749007,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749038,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749070,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749100,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749132,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749164,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749194,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749227,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749257,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749290,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749321,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749352,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749394,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749414,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749446,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749477,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749508,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749540,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749571,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749602,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749634,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749665,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749697,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749729,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749760,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749792,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749823,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749854,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749885,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749917,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749948,1149.3,38.0,85.6,235.0,1.0,0,4
1777084749996,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750010,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750042,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750073,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750103,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750135,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750166,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750197,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750230,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750262,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750293,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750325,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750356,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750417,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750449,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750481,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750513,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750544,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750595,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750607,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750639,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750672,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750702,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750734,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750766,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750798,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750829,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750861,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750892,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750925,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750956,1149.3,38.0,85.6,235.0,1.0,0,4
1777084750986,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751019,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751051,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751081,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751113,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751144,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751175,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751220,1149.3,38.0,85.6,235.0,1.0,0,4
1777084751237,1149.3,38.1,85.6,235.0,1.0,0,4
1777084751268,1119.1,37.4,85.6,232.0,0.9,0,4
1777084751299,1162.8,38.3,85.6,236.0,1.0,0,4
1777084751333,1211.7,39.4,85.6,241.0,1.0,0,4
1777084751364,1264.5,40.8,85.6,246.0,1.1,0,4
1777084751395,1321.0,42.2,85.7,252.0,1.1,0,4
1777084751426,1381.1,43.9,85.7,258.0,1.2,0,4
1777084751457,1444.5,45.6,85.7,264.0,1.2,0,4
1777084751488,1511.6,47.5,85.8,271.0,1.3,0,4
1777084751520,1582.3,49.5,85.8,278.0,1.3,0,4
1777084751553,1656.4,51.5,85.8,286.0,1.4,0,4
1777084751584,1734.1,53.7,85.9,293.0,1.4,0,4
1777084751616,1815.7,56.0,85.9,302.0,1.5,0,4
1777084751647,1901.4,58.4,86.0,310.0,1.6,0,4
1777084751681,1991.3,60.9,86.0,319.0,1.7,0,4
1777084751711,2085.7,63.5,86.0,329.0,1.7,0,4
1777084751740,2184.9,66.2,86.1,338.0,1.8,0,4
1777084751773,2289.1,69.1,86.1,349.0,1.9,0,4
1777084751820,2398.3,72.0,86.2,360.0,2.0,0,4
1777084751837,2512.8,75.1,86.3,371.0,2.1,0,4
1777084751870,2632.1,78.3,86.3,383.0,2.2,0,4
1777084751900,2756.6,81.6,86.4,396.0,2.3,0,4
1777084751932,2887.2,85.1,86.4,409.0,2.4,0,4
1777084751964,3024.1,88.6,86.5,422.0,2.5,0,4
1777084751996,3167.4,92.4,86.6,437.0,2.6,0,4
1777084752027,3317.5,96.2,86.7,452.0,2.8,0,4
1777084752059,3474.8,100.2,86.7,467.0,2.9,0,4
1777084752090,3639.4,104.4,86.8,484.0,3.0,0,4
1777084752123,3811.9,108.7,86.9,501.0,3.2,0,4
1777084752153,3992.5,113.1,87.0,519.0,3.3,0,4
1777084752185,4181.7,117.7,87.1,538.0,3.5,0,4
1777084752217,4380.0,122.5,87.2,558.0,3.6,0,4
1777084752248,4587.7,127.5,87.3,579.0,3.8,0,4
1777084752279,4805.4,132.7,87.4,601.0,4.0,0,4
1777084752309,5033.7,138.1,87.5,623.0,4.2,0,4
1777084752341,5273.0,143.7,87.6,647.0,4.4,0,4
1777084752376,5523.9,149.6,87.8,672.0,4.6,0,4
1777084752421,5787.1,155.7,87.9,699.0,4.8,0,4
1777084752442,6063.2,162.0,88.0,726.0,5.1,0,4
1777084752468,6352.8,168.6,88.2,755.0,5.3,0,4
1777084752512,6656.8,175.5,88.3,786.0,5.5,0,4
1777084752529,6975.9,182.8,88.5,818.0,5.8,0,4
1777084752561,7310.8,190.3,88.7,851.0,6.1,0,4
1777084752593,7662.5,198.2,88.8,886.0,6.4,0,4
1777084752624,8031.8,206.5,89.0,923.0,6.7,0,4
1777084752656,8032.0,206.4,89.0,923.0,6.7,0,4
1777084752687,7753.0,200.2,88.9,895.0,6.5,0,4
1777084752718,7483.8,194.2,88.7,868.0,6.2,0,4
1777084752749,7224.9,188.5,88.6,842.0,6.0,0,4
1777084752782,6975.9,182.9,88.5,818.0,5.8,0,4
1777084752813,6736.1,177.6,88.4,794.0,5.6,0,4
1777084752845,6504.9,172.4,88.3,770.0,5.4,0,4
1777084752876,6282.0,167.4,88.1,748.0,5.2,0,4
1777084752907,6067.0,162.6,88.0,727.0,5.1,0,4
1777084752938,5859.8,157.9,87.9,706.0,4.9,0,4
1777084752970,5659.9,153.3,87.8,686.0,4.7,0,4
1777084753002,5467.0,148.9,87.7,667.0,4.6,0,4
1777084753033,5281.0,144.7,87.6,648.0,4.4,0,4
1777084753085,5101.6,140.5,87.6,630.0,4.3,0,4
1777084753098,4928.4,136.5,87.5,613.0,4.1,0,4
1777084753130,4761.3,132.6,87.4,596.0,4.0,0,4
1777084753161,4600.1,128.9,87.3,580.0,3.8,0,4
1777084753193,4444.4,125.2,87.2,564.0,3.7,0,4
1777084753224,4294.2,121.6,87.1,549.0,3.6,0,4
1777084753256,4149.1,118.2,87.1,535.0,3.5,0,4
1777084753288,4009.0,114.8,87.0,521.0,3.3,0,4
1777084753318,3873.8,111.6,86.9,507.0,3.2,0,4
1777084753350,3743.2,108.4,86.9,494.0,3.1,0,4
1777084753381,3617.0,105.3,86.8,482.0,3.0,0,4
1777084753412,3495.2,102.3,86.7,470.0,2.9,0,4
1777084753444,3377.4,99.4,86.7,458.0,2.8,0,4
1777084753476,3263.7,96.5,86.6,446.0,2.7,0,4
1777084753507,3153.9,93.7,86.6,435.0,2.6,0,4
1777084753538,3047.7,91.0,86.5,425.0,2.5,0,4
1777084753570,2945.1,88.4,86.5,415.0,2.5,0,4
1777084753602,2846.0,85.8,86.4,405.0,2.4,0,4
1777084753633,2750.2,83.3,86.4,395.0,2.3,0,4
1777084753665,2657.6,80.9,86.3,386.0,2.2,0,4
1777084753705,2568.3,78.5,86.3,377.0,2.1,0,4
1777084753726,2482.0,76.2,86.2,368.0,2.1,0,4
1777084753760,2398.7,74.0,86.2,360.0,2.0,0,4
1777084753792,2318.2,71.8,86.2,352.0,1.9,0,4
1777084753824,2240.5,69.6,86.1,344.0,1.9,0,4
1777084753855,2165.4,67.6,86.1,337.0,1.8,0,4
1777084753886,2092.3,65.5,86.0,329.0,1.7,0,4
1777084753918,2021.4,63.6,86.0,322.0,1.7,0,4
1777084753949,1953.0,61.7,86.0,315.0,1.6,0,4
1777084753981,1886.8,59.8,85.9,309.0,1.6,0,4
1777084754012,1823.0,58.1,85.9,302.0,1.5,0,4
1777084754043,1761.3,56.3,85.9,296.0,1.5,0,4
1777084754074,1701.8,54.6,85.9,290.0,1.4,0,4
1777084754105,1644.4,53.0,85.8,284.0,1.4,0,4
1777084754136,1589.3,51.4,85.8,279.0,1.3,0,4
1777084754168,1536.0,49.8,85.8,274.0,1.3,0,4
1777084754200,1484.7,48.3,85.7,268.0,1.2,0,4
1777084754231,1435.2,46.9,85.7,264.0,1.2,0,4
1777084754262,1387.5,45.5,85.7,259.0,1.2,0,4
1777084754294,1341.5,44.1,85.7,254.0,1.1,0,4
1777084754346,1297.1,42.8,85.6,250.0,1.1,0,4
1777084754356,1254.3,41.6,85.6,245.0,1.0,0,4
1777084754387,1213.1,40.4,85.6,241.0,1.0,0,4
1777084754419,1173.7,39.3,85.6,237.0,1.0,0,4
1777084754449,1135.7,38.2,85.6,234.0,0.9,0,4
1777084754479,1150.2,38.3,85.6,235.0,1.0,0,4
1777084754510,1149.6,38.1,85.6,235.0,1.0,0,4
1777084754541,1149.3,38.1,85.6,235.0,1.0,0,4
1777084754573,1149.3,38.1,85.6,235.0,1.0,0,4
1777084754604,1149.3,38.1,85.6,235.0,1.0,0,4
1777084754635,1149.3,38.1,85.6,235.0,1.0,0,4
1777084754667,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754698,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754730,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754761,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754792,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754823,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754854,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754886,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754917,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754948,1149.3,38.0,85.6,235.0,1.0,0,4
1777084754990,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755011,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755043,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755075,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755105,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755136,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755168,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755199,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755230,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755261,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755294,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755325,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755357,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755419,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755450,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755483,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755514,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755546,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755577,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755608,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755651,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755670,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755702,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755735,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755765,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755796,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755827,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755858,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755890,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755921,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755954,1149.3,38.0,85.6,235.0,1.0,0,4
1777084755986,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756016,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756047,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756078,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756109,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756141,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756171,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756203,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756235,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756267,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756310,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756328,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756358,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756390,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756421,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756453,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756485,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756514,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756546,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756577,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756608,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756638,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756670,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756701,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756731,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756762,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756795,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756825,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756858,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756888,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756935,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756950,1149.3,38.0,85.6,235.0,1.0,0,4
1777084756981,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757012,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757044,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757076,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757107,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757139,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757169,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757201,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757233,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757264,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757295,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757326,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757357,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757389,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757419,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757451,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757483,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757513,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757556,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757576,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757607,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757638,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757668,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757701,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757732,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757763,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757794,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757824,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757855,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757888,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757920,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757951,1149.3,38.0,85.6,235.0,1.0,0,4
1777084757981,1149.3,38.0,85.6,235.0,1.0,0,4
1777084758012,1149.3,32.3,85.6,235.0,1.0,0,4
1777084758044,1146.8,27.5,85.6,235.0,1.0,0,4
1777084758075,1144.7,23.4,85.6,234.0,1.0,0,4
1777084758106,1144.9,19.9,85.6,234.0,1.0,0,4
1777084758136,1147.5,16.9,85.6,235.0,1.0,0,4
1777084758167,1151.9,14.3,85.6,235.0,1.0,0,4
1777084758215,1156.8,12.2,85.6,236.0,1.0,0,4
1777084758229,1161.6,10.4,85.6,236.0,1.0,0,4
1777084758260,1169.5,8.8,85.6,237.0,1.0,0,4
1777084758292,1179.9,7.5,85.6,238.0,1.0,0,4
1777084758323,1189.5,6.4,85.6,239.0,1.0,0,4
1777084758355,1198.1,5.4,85.6,240.0,1.0,0,4
1777084758386,1205.5,4.6,85.6,241.0,0.0,0,4
1777084758417,1212.6,3.9,85.6,241.0,0.0,0,4
1777084758449,1219.0,3.3,85.6,242.0,0.0,0,4
1777084758480,1225.1,2.8,85.6,243.0,0.0,0,4
1777084758512,1230.5,2.4,85.6,243.0,0.0,0,4
1777084758543,1235.2,2.0,85.6,244.0,0.0,0,4
1777084758574,1239.2,1.7,85.6,244.0,0.0,0,4
1777084758606,1242.5,1.5,85.6,244.0,0.0,0,4
1777084758636,1245.4,1.3,85.6,245.0,0.0,0,4
1777084758667,1247.9,1.1,85.6,245.0,0.0,0,4
1777084758699,1250.0,0.9,85.6,245.0,0.0,0,4
1777084758731,1251.7,0.8,85.6,245.0,0.0,0,4
1777084758762,1253.3,0.7,85.6,245.0,0.0,0,4
1777084758793,1254.5,0.6,85.6,245.0,0.0,0,4
1777084758840,1255.6,0.5,85.6,246.0,0.0,0,4
1777084758855,1256.5,0.4,85.6,246.0,0.0,0,4
1777084758886,1257.3,0.3,85.6,246.0,0.0,0,4
1777084758918,1258.0,0.3,85.6,246.0,0.0,0,4
1777084758950,1258.6,0.2,85.6,246.0,0.0,0,4
1777084758981,1259.1,0.2,85.6,246.0,0.0,0,4
1777084759011,1259.5,0.2,85.6,246.0,0.0,0,4
1777084759042,1259.8,0.2,85.6,246.0,0.0,0,4
1777084759073,1260.1,39.6,85.6,246.0,1.1,0,4
1777084759105,1172.1,37.0,85.6,237.0,1.0,0,4
1777084759137,1161.0,37.7,85.6,236.0,1.0,0,4
1777084759168,1155.0,38.0,85.6,236.0,1.0,0,4
1777084759200,1150.0,38.1,85.6,235.0,1.0,0,4
1777084759232,1149.6,38.1,85.6,235.0,1.0,0,4
1777084759263,1149.4,38.1,85.6,235.0,1.0,0,4
1777084759294,1149.3,38.1,85.6,235.0,1.0,0,4
1777084759325,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759358,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759389,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759440,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759451,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759483,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759513,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759545,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759576,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759608,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759639,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759670,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759701,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759733,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759764,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759796,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759827,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759857,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759889,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759920,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759951,1149.3,38.0,85.6,235.0,1.0,0,4
1777084759983,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760015,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760060,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760077,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760108,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760140,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760171,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760201,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760232,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760262,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760295,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760326,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760357,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760387,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760418,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760449,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760481,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760513,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760543,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760576,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760607,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760638,1149.3,38.0,85.6,235.0,1.0,0,4
1777084760680,1149.3,32.3,85.6,235.0,1.0,0,4
1777084760700,1146.8,27.5,85.6,235.0,1.0,0,4
1777084760731,1144.7,23.4,85.6,234.0,1.0,0,4
1777084760763,1144.9,19.9,85.6,234.0,1.0,0,4
1777084760793,1147.5,16.9,85.6,235.0,1.0,0,4
1777084760824,1151.9,14.3,85.6,235.0,1.0,0,4
1777084760855,1156.8,12.2,85.6,236.0,1.0,0,4
1777084760887,1161.6,10.4,85.6,236.0,1.0,0,4
1777084760917,1169.5,8.8,85.6,237.0,1.0,0,4
1777084760948,1179.9,7.5,85.6,238.0,1.0,0,4
1777084760979,1189.5,6.4,85.6,239.0,1.0,0,4
1777084761010,1198.1,5.4,85.6,240.0,1.0,0,4
1777084761041,1205.5,4.6,85.6,241.0,0.0,0,4
1777084761074,1212.6,3.9,85.6,241.0,0.0,0,4
1777084761105,1219.0,3.3,85.6,242.0,0.0,0,4
1777084761135,1225.1,2.8,85.6,243.0,0.0,0,4
1777084761166,1230.5,2.4,85.6,243.0,0.0,0,4
1777084761197,1235.2,2.0,85.6,244.0,0.0,0,4
1777084761229,1239.2,1.7,85.6,244.0,0.0,0,4
1777084761259,1242.5,1.5,85.6,244.0,0.0,0,4
1777084761305,1245.4,1.3,85.6,245.0,0.0,0,4
1777084761323,1247.9,1.1,85.6,245.0,0.0,0,4
1777084761354,1250.0,0.9,85.6,245.0,0.0,0,4
1777084761386,1251.7,0.8,85.6,245.0,0.0,0,4
1777084761417,1253.3,0.7,85.6,245.0,0.0,0,4
1777084761448,1254.5,0.6,85.6,245.0,0.0,0,4
1777084761479,1255.6,0.5,85.6,246.0,0.0,0,4
1777084761511,1256.5,0.4,85.6,246.0,0.0,0,4
1777084761541,1257.3,0.3,85.6,246.0,0.0,0,4
1777084761572,1258.0,0.3,85.6,246.0,0.0,0,4
1777084761604,1258.6,0.2,85.6,246.0,0.0,0,4
1777084761636,1259.1,0.2,85.6,246.0,0.0,0,4
1777084761667,1259.5,0.2,85.6,246.0,0.0,0,4
1777084761699,1259.8,0.2,85.6,246.0,0.0,0,4
1777084761730,1260.1,0.1,85.6,246.0,0.0,0,4
1777084761761,1260.4,0.1,85.6,246.0,0.0,0,4
1777084761794,1260.6,0.1,85.6,246.0,0.0,0,4
1777084761824,1260.8,0.1,85.6,246.0,0.0,0,4
1777084761855,1260.9,0.1,85.6,246.0,0.0,0,4
1777084761905,1261.0,0.1,85.6,246.0,0.0,0,4
1777084761918,1261.2,0.0,85.6,246.0,0.0,0,4
1777084761948,1261.2,0.0,85.6,246.0,0.0,0,4
1777084761979,1261.3,0.0,85.6,246.0,0.0,0,4
1777084762010,1261.4,0.0,85.6,246.0,0.0,0,4
1777084762041,1261.5,0.0,85.6,246.0,0.0,0,4
1777084762073,1261.5,0.0,85.6,246.0,0.0,0,4
1777084762105,1261.5,0.0,85.6,246.0,0.0,0,4
1777084762136,1261.6,0.0,85.6,246.0,0.0,0,4
1777084762168,1261.6,0.0,85.6,246.0,0.0,0,4
1777084762199,1261.6,0.0,85.6,246.0,0.0,0,4
1777084762230,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762260,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762292,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762324,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762355,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762386,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762417,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762449,1261.7,0.0,85.6,246.0,0.0,0,4
1777084762480,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762526,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762543,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762574,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762605,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762636,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762668,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762713,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762733,1261.8,0.0,85.6,246.0,0.0,0,4
